292 0.229600 -0.072600 148.437000 146.765400
293 0.241000 -0.081000 149.065200 147.367200
294 0.243000 -0.087000 149.504600 148.017800
295 0.240100 -0.091300 149.795500 148.556300
296 0.236900 -0.105300 150.420500 148.990300
297 0.232400 -0.082800 150.904600 149.231400
298 0.237900 -0.077500 151.385500 149.656500
299 0.234200 -0.074400 151.916800 149.992000
300 0.245800 -0.080800 152.325200 150.543600
301 0.246700 -0.074500 152.951300 151.199300
302 0.246500 -0.066100 153.273900 151.916100
303 0.245200 -0.062800 153.667800 152.237400
304 0.247400 -0.065600 154.100000 152.933200
305 0.245300 -0.071900 154.716100 153.448900
306 0.249800 -0.066200 154.940200 154.011000
307 0.251400 -0.062800 155.280600 154.756200
308 0.254400 -0.071400 155.679000 155.448200
309 0.252500 -0.067900 156.531300 156.028500
310 0.249900 -0.075900 157.392100 156.758300
311 0.261300 -0.070700 157.791300 156.897700
312 0.249900 -0.070300 158.322900 157.112300
313 0.248800 -0.069000 158.806600 157.855800
314 0.246600 -0.056200 159.216600 158.272600
315 0.244200 -0.056600 159.741800 158.740200
316 0.245600 -0.046600 160.209800 159.167000
317 0.243300 -0.058900 160.546500 159.423300
318 0.234200 -0.068000 161.162800 159.976800
319 0.230500 -0.056700 161.604300 160.707100
320 0.218200 -0.067000 161.979800 161.163000
321 0.213600 -0.065600 162.543000 161.851800
322 0.218500 -0.068900 163.284100 162.355100
323 0.222200 -0.072800 163.391000 162.875800
324 0.216400 -0.066200 163.783600 163.304800
325 0.215800 -0.071200 164.221000 163.884600
326 0.212700 -0.066300 164.652900 164.556300
327 0.213200 -0.062000 165.382200 164.942600
328 0.212700 -0.059100 165.700500 165.738700
329 0.198100 -0.060500 166.397500 166.273500
330 0.199200 -0.063000 167.019600 166.738400
331 0.199200 -0.068800 167.798400 167.075600
332 0.207600 -0.073000 168.486800 167.264400
333 0.221000 -0.074200 168.667600 167.790800
334 0.223100 -0.075700 169.000700 167.979300
335 0.229800 -0.074200 169.573200 168.455200
336 0.236500 -0.073900 169.896500 168.972700
337 0.239800 -0.070800 170.465400 169.472200
338 0.235400 -0.065400 171.004600 169.944600
339 0.230700 -0.048300 171.407900 170.584700
340 0.237200 -0.042600 171.855000 171.069400
341 0.237100 -0.030700 172.517900 171.651900
342 0.241900 -0.029700 172.736900 172.293900
343 0.240300 -0.027100 173.287500 172.340700
344 0.241500 -0.029300 173.803700 172.733500
345 0.244100 -0.031700 174.227900 172.942300
346 0.239900 -0.029100 174.703900 173.242900
347 0.241500 -0.034900 175.166900 173.804500
348 0.237900 -0.032300 175.661700 174.350300
349 0.240300 -0.048900 175.936300 175.037100
350 0.237700 -0.050500 176.226500 175.541900
351 0.227300 -0.051700 176.627100 176.119500
352 0.221900 -0.046100 176.994500 176.749500
353 0.229800 -0.034600 177.887600 177.236800
354 0.233300 -0.027900 178.311700 177.895100
355 0.224700 -0.030900 178.731700 178.235700
356 0.230000 -0.025800 179.266800 178.724800
357 0.231700 -0.018100 179.989900 179.101900
358 0.226700 -0.027700 180.559700 179.739500
359 0.223600 -0.026800 181.140600 180.264200
360 0.217200 -0.014800 181.408000 180.741600
361 0.210600 -0.022000 181.936200 181.350600
362 0.219400 -0.020000 182.179600 181.811600
